	antecedent	consequent	confidence	lift
4123	31,32,34,60	51	0.9664804469273743	1.4305156346572736
4124	24,29,36,37,53	31	0.9856938483547926	1.458953945255536
4125	24,36,53,60	31	0.9731638418079096	1.4404079205277114
4126	18,38,53,66	36	0.9745762711864406	1.4424984980611333
4127	8,31,38,44	24	0.9704225352112676	1.4363504334276334
4128	46,48,68	61	0.953103448275862	1.4107159524426829
4129	8,35,60,64	51	0.9623955431754875	1.4244694505862745
4130	9,35,51,58	36	0.9745403111739745	1.4424452726076658
4131	20,31,35	6	0.9623430962343096	1.4461382623891808
4132	19,43,60	54	0.9664335664335665	1.4304462454838394
4133	22,52,65	9	0.9467213114754098	1.4226629958703543
4134	18,31,38,63	24	0.967741935483871	1.4323828003187693
4135	33,36,37,39	31	0.9816901408450704	1.4530279420886218
4136	32,33,47,51,59	31	0.9871794871794872	1.4611528822055138
4137	21,26,34	65	0.9610027855153204	1.423937460688292
4138	15,24,31,53	18	0.972027972027972	1.4418240532341717
4139	9,33,64	51	0.9539295392953929	1.4119386736294859
4140	33,37,45,47	31	0.9885714285714285	1.4632131348780113
4141	22,36,61	30	0.94141689373297	1.3949166446925083
4142	18,31,57,59,64	35	0.9690576652601969	1.4358725405683348
4143	18,19,35,59	3	0.9637377963737797	1.5074128074949698
4144	31,40,57,65	59	0.9815078236130867	1.45275808908575
4145	36,37,44,54	18	0.9786931818181818	1.451710661512868
4146	24,31,40,57	18	0.9638888888888889	1.4297512259299128
4147	16,37,57,64	31	0.9856938483547926	1.458953945255536
4148	32,34,35,64	51	0.9732016925246827	1.4404639444672531
4149	4,31,47,57	24	0.9759547383309759	1.4445388071107248
4150	18,24,47,53,57	31	0.9914163090128756	1.4674239246184129
4151	24,28,33	44	0.9478737997256516	1.402975398519815
4152	24,28,65	9	0.9417344173441734	1.415169058997024
4153	34,56,61	63	0.9622905027932961	1.4243139772815918
4154	24,25,62	19	0.9545454545454546	1.4204790889456116
4155	24,39,53,66	36	0.9845070422535211	1.457197319253869
4156	37,47,51,66	57	0.9789029535864979	1.44890254569516
4157	18,24,32,44	35	0.9745403111739745	1.4439962890298248
4158	33,36,57,61	31	0.9843081312410842	1.4569029053170934
4159	29,35,45	48	0.9429347826086957	1.397165731650304
4160	31,53,62	30	0.945280437756498	1.4006413368047896
4161	25,56	21	0.910828025477707	1.3510452304717764
4162	31,35,39,63	36	0.9800853485064012	1.450652642579829
4163	15,24,35,36	18	0.9691011235955056	1.437482613901622
4164	25,52,57	18	0.9559834938101788	1.418025031722741
4165	19,44,47,51	31	0.9731638418079096	1.4404079205277114
4166	13,69	9	0.9094437257438551	1.366644988086186
4167	12,39,45	31	0.9677871148459384	1.4324496715979624
4168	18,61,66	37	0.9596662030598053	1.4204296754204206
4169	43,47,59	60	0.9348710990502035	1.385217606979764
4170	59,65	45	0.9118773946360154	1.3526017758971252
4171	34,36,47,53	64	0.9828815977175464	1.4547914518311265
4172	15,39,47	64	0.9676966292134831	1.432315741198904
4173	18,60,65	24	0.9636363636363636	1.4263060248022652
4174	31,46,50,51	29	0.9731638418079096	1.4404079205277114
4175	31,36,53,61	37	0.9649859943977591	1.4283036522879828
4176	15,44,54,64	2	0.9691011235955056	1.520981034526887
4177	12,18,31,35,47	33	0.9786931818181818	1.4485920564398007
4178	6,37,66	24	0.953168044077135	1.4108115625545563
4179	3,25,40	18	0.9677871148459384	1.4355335244969893
4180	16,63,66	37	0.9534246575342465	1.4111913835469299
4181	35,36,47,58	44	0.9707520891364902	1.4368382157143753
4182	32,41,45	31	0.9691011235955056	1.4343945739147226
4183	18,34,36,51	31	0.9759206798866855	1.4444883962232573
4184	30,33,38,47	44	0.9676966292134831	1.432315741198904
4185	45,60,64	35	0.9615912208504801	1.4248093573461953
4186	24,29,38,51	31	0.976056338028169	1.4446891877581276
4187	8,10,51	47	0.9679218967921897	1.432649166250953
4188	28,36,54	3	0.9578231292517007	1.4981614893403445
4189	31,47,59,62	6	0.9572413793103448	1.4384717782875194
4190	29,33,53,64	31	0.9801418439716312	1.4507362631502767
4191	18,36	6	0.9142857142857143	1.373921171522044
4192	45,51,53,59	31	0.9828815977175464	1.4547914518311265
4193	3,24,44,47	31	0.984352773826458	1.456968982097593
4194	2,31,47,55	44	0.967741935483871	1.4323828003187693
4195	24,31,36,37,44	57	0.9801136363636364	1.4506945122546626
4196	3,18,31,38	37	0.971830985915493	1.438435122010257
4197	9,24,31,65	51	0.9610027855153204	1.422407989731591
4198	24,53,57,63	18	0.9650837988826816	1.4315236543168302
4199	21,39,54	57	0.9719101123595506	1.4385522393463595
4200	2,32,62	35	0.9706293706293706	1.4382013685239492
4201	3,32,37	18	0.9773691654879774	1.4497467277098308
4202	9,24,31,58	36	0.9773691654879774	1.4466323416137838
4203	17,31,51,64	47	0.9829059829059829	1.4548275450531087
4204	2,12,24,31	47	0.9829302987197724	1.4548635355916717
4205	31,37,51,53,57	24	0.971830985915493	1.438435122010257
4206	18,36,53,65	24	0.985734664764622	1.4590143588030602
4207	36,39,45,66	29	0.969187675070028	1.4345226812529521
4208	39,45,53,57	31	0.9787835926449788	1.448725876116843
4209	37,48,54	18	0.9788135593220338	1.4518892193172903
4210	2,28,35	44	0.9610027855153204	1.422407989731591
4211	31,34,66	45	0.9468791500664011	1.404520418505383
4212	9,28,53	18	0.9609483960948396	1.425389547705801
4213	19,33,50	24	0.9718706047819972	1.438493763039304
4214	39,57,58,59	51	0.9787535410764873	1.4486813959220186
4215	24,32,59,62	31	0.9760225669957687	1.4446392022773031
4216	12,34,37	6	0.937584803256445	1.4089333248499252
4217	8,16,31,35	33	0.9717912552891397	1.4383763155622282
4218	19,31,33,64	24	0.9859154929577465	1.4592820078364925
4219	9,36,52	45	0.9522510231923602	1.4124886006018003
4220	33,37,66	30	0.9413369713506139	1.3947982220657484
4221	8,35,36,44	31	0.967741935483871	1.4323828003187693
4222	24,36,37,54	18	0.9748251748251748	1.4459731872003132
4223	39,46,61	45	0.9336941813261164	1.3849629514180715
4224	31,38,63,64	47	0.9732394366197183	1.4405198105928805
4225	15,31,53,59	18	0.9774330042313117	1.449841420700482
4226	24,37,44,54	18	0.976056338028169	1.4477993905304811
4227	15,29,50	31	0.9650837988826816	1.4284484155320463
4228	8,40,57	3	0.9544198895027625	1.4928383742733333
4229	35,62,64,65	44	0.9731638418079096	1.4404079205277114
4230	28,35,39,59	31	0.9842857142857143	1.4568697253337424
4231	16,59,64	35	0.9598893499308437	1.4222876604351642
4232	33,37,43	18	0.9649859943977591	1.4313785794188505
4233	29,31,35,60	39	0.9842857142857143	1.4568697253337424
4234	31,34,37,66	45	0.9585062240663901	1.4217670363439028
4235	3,19,57,59	24	0.9705882352941176	1.436595690907942
4236	6,43,54	24	0.962707182320442	1.424930716689118
4237	31,54,59,66	24	0.9717912552891397	1.4383763155622282
4238	35,44,53,57	59	0.9788732394366197	1.4488585649233747
4239	12,22,37	31	0.9571823204419889	1.416753208989324
4240	23,29,54	18	0.9640387275242047	1.4299734838841272
4241	18,31,57,60	59	0.9720670391061452	1.4387845111581827
4242	18,22,52	37	0.9597222222222223	1.4205125910013128
4243	44,55	30	0.9184713375796179	1.360917745359907
4244	2,6,31,47	44	0.9786931818181818	1.4485920564398007
4245	6,48,50	36	0.9610027855153204	1.422407989731591
4246	32,33,34,57	31	0.9871611982881597	1.461125812289027
4247	36,37,45,51	31	0.9732770745428974	1.4405755195704752
4248	2,15,47,54	44	0.9625520110957004	1.424701043275913
4249	46,58,60	51	0.9582753824756607	1.4183710816879274
4250	24,39,54,59	31	0.9872159090909091	1.4612067913289717
4251	6,24,35,44	31	0.9818435754189944	1.4532550450347734
4252	17,43,57	24	0.971830985915493	1.438435122010257
4253	4,47,66	15	0.976056338028169	1.4446891877581276
4254	24,45,54	35	0.9519230769230769	1.4104838709677419
4255	24,36,38,53	18	0.9708333333333333	1.4400520272694655
4256	24,29,34,47	31	0.9899856938483548	1.4653064297776937
4257	10,11,22	65	0.938858695652174	1.391126110331931
4258	50,58	45	0.9063291139240506	1.344371925712962
4259	20,51,58	35	0.9542936288088643	1.413996366127543
4260	13,34,61	31	0.9610027855153204	1.422407989731591
4261	25,41,69	65	0.9638888888888889	1.4282138590203108
4262	31,39,51,57,59	36	0.9760225669957687	1.4446392022773031
4263	6,34,39,57	31	0.9801136363636364	1.4506945122546626
4264	18,24,47,53	35	0.9706703910614525	1.4382621493362169
4265	35,37,53,59	18	0.9761570827489481	1.4479488267255656
4266	31,36,47	30	0.9340369393139841	1.3839816154566347
4267	28,53,61	24	0.953168044077135	1.4108115625545563
4268	18,24,47,53,54	31	0.9942279942279942	1.4715855811451943
4269	18,37,38,50	31	0.9746478873239437	1.442604499175504
4270	24,33,51,64	32	0.9706703910614525	1.4382621493362169
4271	5,53,57	31	0.9816643159379408	1.4529897178974032
4272	2,21,24	36	0.9636363636363636	1.4263060248022652
4273	5,32,47	51	0.965034965034965	1.4283761351430522
4274	31,47,55,59	2	0.9663394109396914	1.5166465925682173
4275	15,19,35,36	44	0.9731638418079096	1.4404079205277114
4276	18,38,47,60	31	0.9871060171919771	1.461044137154183
4277	57,63,65	26	0.9316353887399463	1.3804231889071463
4278	18,31,37,44	6	0.9530386740331491	1.4321562626146997
4279	38,39,57,64	18	0.9627586206896551	1.428074681711889
4280	3,31,35,53	59	0.9828815977175464	1.4547914518311265
4281	8,24,53,62	64	0.9815340909090909	1.4527969680695243
4282	29,37,39,64	31	0.9788135593220338	1.448770230661399
4283	44,60,62,64	47	0.9842857142857143	1.4568697253337424
4284	39,48,52	45	0.9564032697547684	1.418647691842918
4285	29,39,53,57	46	0.9530386740331491	1.4121368739975049
4286	32,35,44,57	59	0.9732770745428974	1.4405755195704752
4287	44,58,64	30	0.9278074866310161	1.3747513081478928
4288	37,63	30	0.9177057356608479	1.359783337355536
4289	59,62,66	35	0.9650837988826816	1.429984381570253
4290	29,47,51,53	38	0.9745403111739745	1.4424452726076658
4291	44,57,62,64	35	0.973463687150838	1.4424010332191988
4292	15,35,44,64	18	0.9690576652601969	1.4374181514839088
4293	2,18,35,36	44	0.967741935483871	1.4323828003187693
4294	31,32,39,47	51	0.9759887005649718	1.4445890755945554
4295	6,19,65	24	0.9843971631205674	1.4570346839743735
4296	31,32,38,47	18	0.9599447513812155	1.4239008260530839
4297	12,31,35,59	44	0.965034965034965	1.4283761351430522
4298	8,16,47,51	64	0.9719887955182073	1.4386687005629317
4299	43,47,55	30	0.9413369713506139	1.3947982220657484
4300	35,36,38,51	31	0.9745403111739745	1.4424452726076658
4301	12,23,63	24	0.9530386740331491	1.4106200782144784
4302	3,8,36	43	0.948016415868673	1.4031864887938037
4303	2,19,47,64	44	0.9746478873239437	1.442604499175504
4304	5,47,57,64	31	0.9815078236130867	1.45275808908575
4305	3,38,59,66	57	0.9885222381635581	1.463140326734031
4306	6,20,38	44	0.9624478442280946	1.4245468628854074
4307	17,35,55	47	0.9773371104815864	1.446584896072638
4308	6,31,35,51	36	0.967741935483871	1.4323828003187693
4309	44,48,53	24	0.9626038781163435	1.4247778131517952
4310	18,29,38,44	31	0.9858356940509915	1.4591638951689219
4311	34,38,51	45	0.9386666666666666	1.3923387154646574
4312	37,39,54	45	0.9490358126721763	1.4077194293458115
4313	12,17,24	2	0.9453551912568307	1.4837123616764383
4314	3,24,47,64	31	0.9872521246458924	1.4612603950183025
4315	18,50,51	6	0.9341397849462365	1.4037564052954352
4316	8,32,65	60	0.9690576652601969	1.4358725405683348
4317	12,59,64	6	0.9387755102040817	1.4107226314735275
4318	3,35,39,64	36	0.9843971631205674	1.4570346839743735
4319	6,29,40	59	0.9666203059805285	1.4307226440828875
4320	3,8,18	51	0.957004160887656	1.416489509885274
4321	37,38,57,66	18	0.9655647382920111	1.4322370391457389
4322	6,15,24,31	44	0.9747545582047685	1.4427623858283254
4323	6,35,38,47	31	0.9829545454545454	1.4548994238843862
4324	38,45,46	51	0.9597222222222223	1.4205125910013128
4325	15,33,65	24	0.9786931818181818	1.4485920564398007
4326	6,29,51,59	31	0.9801136363636364	1.4506945122546626
4327	15,35,59,64	47	0.9815078236130867	1.45275808908575
4328	15,24,31,37	18	0.9736111111111111	1.4441723478052866
4329	17,31,33,53	47	0.9815340909090909	1.4527969680695243
4330	25,28,59	21	0.9413369713506139	1.3962996195060775
4331	2,43,51	47	0.973314606741573	1.4406310720621778
4332	3,59,63	35	0.9596100278551533	1.4218737832090336
4333	31,43,44	30	0.93234100135318	1.3814687095319163
4334	18,29,47	35	0.9668508287292817	1.4326026257945703
4335	2,8,24,31	54	0.9759206798866855	1.4444883962232573
4336	36,37,49	51	0.9704225352112676	1.4363504334276334
4337	32,45,53	35	0.952054794520548	1.4106790396229196
4338	31,32,38,47,57	59	0.9787835926449788	1.448725876116843
4339	8,30,31,53	64	0.9829059829059829	1.4548275450531087
4340	37,39,65	45	0.9483695652173914	1.4067311742406516
4341	37,41,65	45	0.938858695652174	1.3926235550147426
4342	8,35,53,64	44	0.9517241379310345	1.4086743953479757
4343	24,29,31,37,57	18	0.9704225352112676	1.4394426840916328
4344	12,60,69	16	0.9612724757952974	1.425870260114015
4345	2,19,36,54	44	0.9663394109396914	1.430306883216858
4346	8,51,54,57	59	0.9732016925246827	1.4404639444672531
4347	31,36,53,57,66	24	0.9800853485064012	1.450652642579829
4348	33,34,38	45	0.941970310391363	1.3972390610541425
4349	6,24,57,64	8	0.9636871508379888	1.4325360235757807
4350	51,55,57	18	0.960328317373461	1.4244697753935731
4351	6,24,57,58	31	0.984375	1.457001879699248
4352	16,53,61	45	0.9596662030598053	1.423487651040271
4353	23,35,58	9	0.9492455418381345	1.4264562231766078
4354	6,41,59	24	0.9664335664335665	1.4304462454838394
4355	12,47,61	31	0.9789029535864979	1.44890254569516
4356	35,54,55,57	18	0.9828815977175464	1.4579234032882442
4357	31,48,53	45	0.9577656675749319	1.420668557500814
4358	24,43,54,64	2	0.9677871148459384	1.5189187292228965
4359	18,28,34	9	0.9237967914438503	1.3882137171315438
4360	49,61,66	58	0.953103448275862	1.4107159524426829
4361	29,36,48,57	39	0.9815340909090909	1.4527969680695243
4362	37,47,60,64	31	0.9886039886039886	1.4632613279229818
4363	18,28,31,37	3	0.9465020576131687	1.4804538426684977
4364	28,29,31,53	24	0.9717912552891397	1.4383763155622282
4365	19,32,52	24	0.9732770745428974	1.4405755195704752
4366	47,63,69	31	0.9718706047819972	1.438493763039304
4367	15,59,64	6	0.9402985074626866	1.4130112794804606
4368	29,33,40	24	0.9650837988826816	1.4284484155320463
4369	15,17,63	24	0.9719495091164095	1.438610551624503
4370	2,47,51,59	44	0.9677871148459384	1.4324496715979624
4371	8,16,57,64	59	0.967741935483871	1.4323828003187693
4372	18,36,37,50	59	0.9759547383309759	1.4445388071107248
4373	37,53,54,59	18	0.9816901408450704	1.4561560969693295
4374	18,24,52,54	31	0.9649859943977591	1.4283036522879828
4375	2,53,57	43	0.9508196721311475	1.4073356693842332
4376	21,36,61	51	0.9452054794520548	1.3990259405853185
4377	4,42	41	0.9247730220492867	1.3687832700149485
4378	37,50,60	31	0.962707182320442	1.424930716689118
4379	24,33,37,51	18	0.9663394109396914	1.4333861230084983
4380	5,8,59	31	0.9719495091164095	1.438610551624503
4381	19,35,44,62	24	0.9774964838255977	1.4468207891639888
4382	28,36,60	31	0.9665271966527197	1.430584830276528
4383	3,53,57,59	24	0.9718706047819972	1.438493763039304
4384	31,47,63,66	24	0.9732016925246827	1.4404639444672531
4385	28,43,64	36	0.9731638418079096	1.4404079205277114
4386	51,57,58	30	0.9268617021276596	1.3733499199267905
4387	6,17,31	44	0.9569444444444445	1.4164011218522496
4388	23,24,38	6	0.9400544959128065	1.4126445969115022
4389	34,50,65	41	0.955617198335645	1.414436626537614
4390	8,31,37,47,57	59	0.9773371104815864	1.446584896072638
4391	30,45,64	35	0.961218836565097	1.4242575879426922
4392	37,57,58,66	51	0.9732016925246827	1.4404639444672531
4393	39,48,53,64	31	0.971830985915493	1.438435122010257
4394	8,31,33,66	36	0.971830985915493	1.438435122010257
4395	20,47,53	35	0.9582753824756607	1.419896211883291
4396	47,54,59,60	31	0.9829787234042553	1.4549352103663413
4397	2,3,50	36	0.9759887005649718	1.4445890755945554
4398	19,29,31,36	24	0.9856938483547926	1.458953945255536
4399	31,36,54,59	6	0.9529737206085753	1.4320586553965289
4400	15,19,38,54	44	0.9732770745428974	1.4405755195704752
4401	33,36,44,64	18	0.9529737206085753	1.413560588803678
4402	12,35,38	44	0.9684499314128944	1.4334307255499124
4403	24,32,64	45	0.9228723404255319	1.3689107482307674
4404	28,32,54	18	0.9678321678321679	1.4356003522849594
4405	23,31,39,47	57	0.9773049645390071	1.4465373159342123
4406	33,47,53,57	30	0.9517241379310345	1.4101890989988877
4407	24,28,31,57,59	36	0.9786931818181818	1.4485920564398007
4408	29,31,32,37	59	0.967741935483871	1.4323828003187693
4409	24,34,36,66	31	0.9815340909090909	1.4527969680695243
4410	8,15,19	4	0.9612724757952974	1.4685515206717514
4411	6,36,51,53	31	0.9759547383309759	1.4445388071107248
4412	2,31,35,37	47	0.9900426742532006	1.4653907681212786
4413	36,39,57,58	35	0.9705056179775281	1.4380180016914341
4414	24,47,51,59	18	0.953232462173315	1.4139443841494383
4415	2,33,51	31	0.9748251748251748	1.4428669075285616
4416	15,60,62	24	0.9719101123595506	1.4385522393463595
4417	24,31,33,35,38	44	0.9759206798866855	1.4444883962232573
4418	20,35,44	6	0.9457259158751696	1.421167188741531
4419	2,30,31	35	0.9705882352941176	1.4381404174573056
4420	36,39,47,64	51	0.9665271966527197	1.430584830276528
4421	3,18,32	35	0.9680111265646731	1.4343218628022791
4422	18,23,51,57	59	0.9693593314763231	1.434776754859692
4423	31,58,64	30	0.9300791556728232	1.378117286577581
4424	39,46,60	29	0.96398891966759	1.4268278531707186
4425	6,18,33,64	31	0.9843081312410842	1.4569029053170934
4426	38,44,47,51	18	0.9597780859916782	1.4236536087153204
4427	33,36,53,58	35	0.9690576652601969	1.4358725405683348
4428	30,55,65	10	0.9451303155006858	1.4019263452744297
4429	8,52,66	57	0.9828815977175464	1.4547914518311265
4430	9,31,39,45	64	0.9704225352112676	1.4363504334276334
4431	30,35,48	44	0.96105702364395	1.422488269152914
4432	30,35,62,64	47	0.9788434414668548	1.4488144600873532
4433	34,57,66	45	0.9411764705882353	1.39606154625467
4434	9,44,48	36	0.9611650485436893	1.4226481599282532
4435	44,47,51,59	18	0.9504814305364512	1.4098637365761353
4436	18,33,36,39	35	0.9732770745428974	1.4421245255054975
4437	31,37,54,64	18	0.9791666666666666	1.4524129888769286
4438	46,47,57,59	51	0.9815340909090909	1.4527969680695243
4439	37,38,47,51	33	0.9640387275242047	1.4269015752184253
4440	15,37,65	18	0.9663394109396914	1.4333861230084983
4441	22,25,31	65	0.9636363636363636	1.427839687194526
4442	43,44,64	30	0.9329758713136729	1.38240940932284
4443	29,31,39,54	18	0.9719495091164095	1.4417076679896796
4444	36,45,48	46	0.9305740987983978	1.3788506539184864
4445	28,31,69	37	0.9704225352112676	1.4363504334276334
4446	28,55,63	65	0.9583333333333334	1.4199820788530468
4447	8,54,60	35	0.953168044077135	1.4123285642347227
4448	3,31,33,44	24	0.9731638418079096	1.4404079205277114
4449	9,34,45	16	0.943089430894309	1.398899069722667
4450	31,33,35,51,57	59	0.9815602836879432	1.452835736758309
4451	18,39,61	48	0.9438356164383561	1.398500515539844
4452	29,52,57,63	37	0.9787835926449788	1.448725876116843
4453	7,41,65	42	0.9642857142857143	1.431881157635468
4454	39,63,64,66	36	0.9759206798866855	1.4444883962232573
4455	3,24,65	9	0.9529737206085753	1.4320586553965289
4456	35,39,46	18	0.9609483960948396	1.425389547705801
4457	5,33,62	24	0.9636363636363636	1.4263060248022652
4458	29,35,38,39	44	0.9732016925246827	1.4404639444672531
4459	24,36,50,58	31	0.9787234042553191	1.4486367895422445
